BANC,MCNS,FAFB
720575941565233718,526758,720575940603818464
720575941504319319,129127,720575940633070673
720575941574030518,543979,720575940630167084
720575941390264580,535782,720575940631508793
720575941652082417,522709,720575940630729005
720575941703743450,33522,720575940636765614
720575941456504560,533648,720575940624827832
720575941593758577,515338,720575940625537176
720575941652017173,72841,720575940612694755
720575941565335047,76302,720575940628473084
720575941651513621,139132,720575940635171179
720575941518828760,150881,720575940613515922
720575941538973426,806316,720575940653885345
720575941553021953,529756,720575940637528206
720575941679846077,486267,720575940611011374
720575941564708242,17847,720575940632698519
720575941626457290,33165,720575940629766649
720575941590341516,103809,720575940631000740
720575941657968464,533742,720575940645607812
720575941574867101,51186,720575940625917386
720575941484150714,143562,720575940614902495
720575941417244956,526126,720575940604122982
720575941471035456,92772,720575940624794826
720575941451791017,84084,720575940608163285
720575941567831854,89463,720575940633625184
720575941540453837,178193,720575940617750173
720575941450227834,27995,720575940640685731
720575941633045435,79740,720575940623512980
720575941625465482,194176,720575940610413262
720575941527967142,42736,720575940624970933
720575941549450557,115046,720575940635310743
720575941413706641,38797,720575940647361668
720575941440282965,149275,720575940624074313
720575941485789190,135574,720575940608370371
720575941505405861,57897,720575940614064877
720575941413613716,327707,720575940624299716
720575941630161634,95118,720575940631082819
720575941431105161,553812,720575940637498510
720575941553973914,39693,720575940620356557
720575941505829180,519890,720575940607288265
720575941464167949,106879,720575940640179800
720575941546087529,113499,720575940640638323
720575941663236732,183922,720575940638099689
720575941474210144,95340,720575940613610346
720575941607069549,101567,720575940618739358
720575941475106590,817504,720575940637087087
720575941541986140,207543,720575940627997205
720575941435527712,80284,720575940619815559
720575941431897559,111242,720575940632968860
720575941626570297,101248,720575940623421064
720575941392170134,28175,720575940608677724
720575941445163690,539795,720575940625488156
720575941533474179,130708,720575940625346362
720575941612574361,550409,720575940612160917
720575941611014630,525199,720575940616401375
720575941529511352,103412,720575940631863864
720575941455764717,519830,720575940637612144
720575941598496448,105307,720575940632364359
720575941448243037,107355,720575940633618272
720575941525935270,85108,720575940631524460
720575941639797365,88935,720575940628554005
720575941610567498,167878,720575940610955925
720575941480474275,197575,720575940616330267
720575941543685564,148171,720575940630100471
720575941526981508,76126,720575940618642054
720575941440117595,811157,720575940617390027
720575941478608207,84757,720575940616942081
720575941609405869,514742,720575940627126866
720575941439493717,80604,720575940616960139
720575941598621481,30158,720575940613228269
720575941642608072,803540,720575940629810748
720575941574980873,61487,720575940628652872
720575941515462243,102055,720575940645466500
720575941467527607,168131,720575940623918104
720575941496222945,126547,720575940641023872
720575941478732451,575885,720575940631460951
720575941595940032,512285,720575940616033174
720575941490107879,147159,720575940616389430
720575941566970670,137154,720575940610395506
720575941731828779,516406,720575940651646966
720575941580375889,564325,720575940627210596
720575941504903730,108928,720575940615593119
720575941447054261,201993,720575940626912387
720575941539783004,74124,720575940622901253
720575941489123047,541652,720575940615865650
720575941537411560,542982,720575940612834611
720575941614265753,550170,720575940635077472
720575941518466483,154847,720575940612220071
720575941583173510,41666,720575940606277041
720575941615284889,206542,720575940642654624
720575941610025034,512100,720575940614335283
720575941478474602,156569,720575940621595418
720575941624302730,132483,720575940636656868
720575941546603881,77839,720575940612938645
720575941493622471,828996,720575940634960302
720575941518650222,804722,720575940621240088
720575941559660815,809546,720575940623161869
720575941616608469,812977,720575940636140639
720575941641581650,46405,720575940623483606
720575941503860311,805930,720575940627214235
720575941485649218,99857,720575940639488326
720575941436681791,115849,720575940606169948
720575941496346953,28624,720575940635220110
720575941588624517,932058,720575940626319902
720575941485213250,92346,720575940620312779
720575941671346855,37338,720575940605209521
720575941406848430,40125,720575940631608684
720575941547694881,84814,720575940615817794
720575941505121842,30223,720575940650787193
720575941561817234,179588,720575940624891284
720575941529520568,84802,720575940623557926
720575941461084356,81090,720575940632404803
720575941486118918,89410,720575940638659416
720575941571371336,810128,720575940637063535
720575941665486067,544533,720575940634625391
720575941449816240,906718,720575940613887742
720575941440256719,24151,720575940614275070
720575941432512983,86521,720575940623300093
720575941582002553,74988,720575940617538427
720575941469029184,68782,720575940626864842
720575941619015807,151301,720575940615707714
720575941474554673,53161,720575940607944260
720575941458304211,103551,720575940621489846
720575941434720910,86060,720575940609953838
720575941473679402,137190,720575940614671667
720575941515690083,533146,720575940617123540
720575941554586707,808234,720575940604458720
720575941473867616,550152,720575940624514704
720575941441573327,909039,720575940626309139
720575941405317488,120538,720575940618099417
720575941590417975,100130,720575940624975859
720575941430966625,54538,720575940606336213
720575941542123356,531236,720575940622201046
720575941643534418,117561,720575940615952790
720575941558941422,130184,720575940634239969
720575941401466659,112305,720575940636615160
720575941475710570,127261,720575940610970436
720575941564651410,65952,720575940609867362
720575941479138211,147661,720575940643239972
720575941470141963,107973,720575940608054962
720575941691356635,131598,720575940627928698
720575941558508815,84980,720575940622674397
720575941477321758,140225,720575940629285873
720575941436610578,113378,720575940620729173
720575941569776884,87282,720575940638508510
720575941554996481,102412,720575940618273117
720575941526443396,185545,720575940625848330
720575941391632644,128416,720575940625344077
720575941508824098,130448,720575940626034435
720575941685434351,77327,720575940639469144
720575941490662094,93482,720575940628293892
720575941441776063,58318,720575940615978646
720575941481932218,140296,720575940618448285
720575941493835902,61197,720575940631649554
720575941506706526,132778,720575940618087709
720575941525991078,133203,720575940624350973
720575941506852737,50510,720575940629269607
720575941651267569,109362,720575940626154442
720575941576336488,65812,720575940629029392
720575941403638384,75849,720575940636680815
720575941439774015,150815,720575940624558012
720575941491384270,120698,720575940625769293
720575941515882851,520087,720575940613338341
720575941592805928,205466,720575940654782625
720575941480138882,132507,720575940616840377
720575941586267526,166992,720575940631086454
